<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2019.04.11	08:00:00	111.056	111.168	111.050	111.110	6699	0	0
2019.04.11	12:00:00	111.110	111.336	111.091	111.321	6940	0	0
2019.04.11	16:00:00	111.321	111.576	111.274	111.569	10065	0	0
2019.04.11	20:00:00	111.569	111.696	111.556	111.657	5458	0	0
2019.04.12	00:00:00	111.641	111.814	111.586	111.771	11990	0	0
2019.04.12	04:00:00	111.771	111.816	111.695	111.744	6194	0	0
2019.04.12	08:00:00	111.743	111.969	111.740	111.938	7388	0	0
2019.04.12	12:00:00	111.938	111.994	111.844	111.952	9195	0	0
2019.04.12	16:00:00	111.952	112.038	111.858	112.028	9288	0	0
2019.04.12	20:00:00	112.028	112.094	111.991	112.009	4173	0	0
2019.04.15	00:00:00	111.955	112.098	111.955	111.963	6211	0	0
2019.04.15	04:00:00	111.963	112.014	111.919	111.940	4627	0	0
2019.04.15	08:00:00	111.941	111.980	111.888	111.960	6055	0	0
2019.04.15	12:00:00	111.960	112.076	111.916	112.022	6429	0	0
2019.04.15	16:00:00	112.022	112.068	111.967	111.971	7665	0	0
2019.04.15	20:00:00	111.971	112.051	111.969	112.035	3254	0	0
2019.04.16	00:00:00	112.034	112.044	111.933	111.979	6908	0	0
2019.04.16	04:00:00	111.980	112.004	111.891	111.960	5872	0	0
2019.04.16	08:00:00	111.960	111.964	111.853	111.942	8457	0	0
2019.04.16	12:00:00	111.942	112.042	111.846	111.984	8843	0	0
2019.04.16	16:00:00	111.984	112.022	111.899	112.005	8503	0	0
2019.04.16	20:00:00	112.005	112.034	111.963	112.016	3918	0	0
2019.04.17	00:00:00	111.967	112.165	111.967	112.124	7196	0	0
2019.04.17	04:00:00	112.124	112.128	111.922	111.967	8714	0	0
2019.04.17	08:00:00	111.967	112.063	111.947	112.009	6373	0	0
2019.04.17	12:00:00	112.009	112.036	111.962	111.988	6425	0	0
2019.04.17	16:00:00	111.988	112.018	111.926	112.003	9042	0	0
2019.04.17	20:00:00	112.003	112.123	111.989	112.066	5460	0	0
2019.04.18	00:00:00	112.050	112.062	111.951	111.963	5556	0	0
2019.04.18	04:00:00	111.963	111.992	111.872	111.890	7922	0	0
2019.04.18	08:00:00	111.890	111.936	111.766	111.885	11099	0	0
2019.04.18	12:00:00	111.885	112.026	111.840	111.968	8699	0	0
2019.04.18	16:00:00	111.968	112.003	111.848	111.991	10151	0	0
2019.04.18	20:00:00	111.991	111.995	111.921	111.975	5416	0	0
2019.04.19	00:00:00	111.976	112.008	111.927	111.945	8758	0	0
2019.04.19	04:00:00	111.945	111.955	111.895	111.914	3611	0	0
2019.04.19	08:00:00	111.914	111.933	111.902	111.920	7810	0	0
2019.04.19	12:00:00	111.920	111.935	111.909	111.932	6310	0	0
2019.04.19	16:00:00	111.932	111.948	111.915	111.919	6859	0	0
2019.04.19	20:00:00	111.919	111.953	111.910	111.919	5151	0	0
2019.04.22	00:00:00	111.864	111.992	111.837	111.976	6574	0	0
2019.04.22	04:00:00	111.976	111.983	111.904	111.927	5340	0	0
2019.04.22	08:00:00	111.927	111.947	111.889	111.924	4154	0	0
2019.04.22	12:00:00	111.924	111.947	111.906	111.912	2930	0	0
2019.04.22	16:00:00	111.912	111.953	111.899	111.936	7090	0	0
2019.04.22	20:00:00	111.936	111.956	111.907	111.937	3392	0	0
2019.04.23	00:00:00	111.933	111.977	111.696	111.706	9105	0	0
2019.04.23	04:00:00	111.705	111.876	111.652	111.867	6667	0	0
2019.04.23	08:00:00	111.865	111.941	111.837	111.864	7227	0	0
2019.04.23	12:00:00	111.864	111.981	111.832	111.979	5721	0	0
2019.04.23	16:00:00	111.978	112.034	111.760	111.792	9072	0	0
2019.04.23	20:00:00	111.793	111.885	111.787	111.863	4085	0	0
2019.04.24	00:00:00	111.860	111.929	111.812	111.905	9896	0	0
2019.04.24	04:00:00	111.904	111.984	111.763	111.831	7192	0	0
2019.04.24	08:00:00	111.831	111.853	111.750	111.831	6893	0	0
2019.04.24	12:00:00	111.831	111.927	111.804	111.841	6825	0	0
2019.04.24	16:00:00	111.841	111.937	111.682	111.916	9989	0	0
2019.04.24	20:00:00	111.916	112.400	111.890	112.194	8658	0	0
2019.04.25	00:00:00	112.183	112.239	112.051	112.124	11468	0	0
2019.04.25	04:00:00	112.122	112.146	111.848	111.972	9913	0	0
2019.04.25	08:00:00	111.972	111.974	111.744	111.867	8500	0	0
2019.04.25	12:00:00	111.867	111.904	111.811	111.814	8185	0	0
2019.04.25	16:00:00	111.814	111.818	111.370	111.583	13214	0	0
2019.04.25	20:00:00	111.583	111.674	111.526	111.615	5384	0	0
2019.04.26	00:00:00	111.596	111.729	111.450	111.651	9845	0	0
2019.04.26	04:00:00	111.651	111.788	111.604	111.660	8968	0	0
2019.04.26	08:00:00	111.660	111.719	111.615	111.658	7824	0	0
2019.04.26	12:00:00	111.658	112.004	111.598	111.664	10029	0	0
2019.04.26	16:00:00	111.664	111.692	111.429	111.575	14463	0	0
2019.04.26	20:00:00	111.575	111.647	111.550	111.560	4937	0	0
2019.04.29	00:00:00	111.540	111.628	111.540	111.612	2919	0	0
2019.04.29	04:00:00	111.612	111.640	111.590	111.608	3910	0	0
2019.04.29	08:00:00	111.608	111.777	111.601	111.740	4882	0	0
2019.04.29	12:00:00	111.740	111.846	111.673	111.838	6169	0	0
2019.04.29	16:00:00	111.838	111.899	111.769	111.801	7761	0	0
2019.04.29	20:00:00	111.801	111.818	111.636	111.639	4309	0	0
2019.04.30	00:00:00	111.643	111.689	111.623	111.637	8335	0	0
2019.04.30	04:00:00	111.636	111.637	111.491	111.512	5300	0	0
2019.04.30	08:00:00	111.512	111.537	111.275	111.380	7939	0	0
2019.04.30	12:00:00	111.380	111.424	111.236	111.374	7764	0	0
2019.04.30	16:00:00	111.374	111.468	111.244	111.323	11332	0	0
2019.04.30	20:00:00	111.324	111.473	111.316	111.432	5886	0	0
2019.05.01	00:00:00	111.407	111.464	111.377	111.397	4209	0	0
2019.05.01	04:00:00	111.397	111.502	111.394	111.492	2486	0	0
2019.05.01	08:00:00	111.492	111.550	111.418	111.419	2518	0	0
2019.05.01	12:00:00	111.419	111.424	111.256	111.416	5912	0	0
2019.05.01	16:00:00	111.416	111.425	111.125	111.156	7054	0	0
2019.05.01	20:00:00	111.156	111.614	111.050	111.381	15083	0	0
2019.05.02	00:00:00	111.368	111.539	111.350	111.530	7560	0	0
2019.05.02	04:00:00	111.530	111.665	111.487	111.555	5615	0	0
2019.05.02	08:00:00	111.555	111.603	111.447	111.525	7363	0	0
2019.05.02	12:00:00	111.525	111.557	111.452	111.514	8726	0	0
2019.05.02	16:00:00	111.514	111.570	111.372	111.495	13572	0	0
2019.05.02	20:00:00	111.495	111.531	111.464	111.507	5171	0	0
2019.05.03	00:00:00	111.494	111.535	111.408	111.409	6259	0	0
2019.05.03	04:00:00	111.410	111.498	111.407	111.487	4007	0	0
2019.05.03	08:00:00	111.487	111.542	111.472	111.499	6206	0	0
2019.05.03	12:00:00	111.499	111.704	111.422	111.434	8065	0	0
2019.05.03	16:00:00	111.434	111.448	111.154	111.226	14618	0	0
2019.05.03	20:00:00	111.226	111.248	111.070	111.109	5146	0	0
2019.05.06	00:00:00	110.600	110.844	110.294	110.309	15397	0	0
2019.05.06	04:00:00	110.309	110.841	110.283	110.840	9744	0	0
2019.05.06	08:00:00	110.840	110.852	110.637	110.717	9224	0	0
2019.05.06	12:00:00	110.717	110.946	110.715	110.908	8024	0	0
2019.05.06	16:00:00	110.908	110.959	110.798	110.805	10791	0	0
2019.05.06	20:00:00	110.805	110.959	110.772	110.865	7171	0	0
2019.05.07	00:00:00	110.748	110.854	110.574	110.716	10482	0	0
2019.05.07	04:00:00	110.716	110.742	110.590	110.656	8671	0	0
2019.05.07	08:00:00	110.656	110.847	110.554	110.564	11477	0	0
2019.05.07	12:00:00	110.564	110.674	110.542	110.658	9211	0	0
2019.05.07	16:00:00	110.658	110.670	110.308	110.335	17390	0	0
2019.05.07	20:00:00	110.335	110.357	110.169	110.245	11262	0	0
2019.05.08	00:00:00	110.233	110.293	110.091	110.127	11162	0	0
2019.05.08	04:00:00	110.127	110.209	109.904	109.963	10575	0	0
2019.05.08	08:00:00	109.963	110.179	109.961	110.148	9714	0	0
2019.05.08	12:00:00	110.147	110.268	109.954	110.133	15386	0	0
2019.05.08	16:00:00	110.136	110.218	109.964	110.144	21021	0	0
2019.05.08	20:00:00	110.144	110.226	110.048	110.100	7695	0	0
2019.05.09	00:00:00	110.091	110.109	109.833	109.944	12284	0	0
2019.05.09	04:00:00	109.944	110.040	109.862	109.932	9233	0	0
2019.05.09	08:00:00	109.932	109.968	109.602	109.704	13979	0	0
2019.05.09	12:00:00	109.704	109.917	109.700	109.761	9192	0	0
2019.05.09	16:00:00	109.760	109.899	109.472	109.784	23658	0	0
2019.05.09	20:00:00	109.784	109.818	109.621	109.762	12986	0	0
2019.05.10	00:00:00	109.666	109.924	109.666	109.878	11721	0	0
2019.05.10	04:00:00	109.878	110.050	109.669	109.711	21528	0	0
2019.05.10	08:00:00	109.710	109.870	109.622	109.833	12915	0	0
2019.05.10	12:00:00	109.832	109.883	109.626	109.682	12824	0	0
2019.05.10	16:00:00	109.682	109.741	109.470	109.683	20492	0	0
2019.05.10	20:00:00	109.682	110.043	109.670	109.972	14445	0	0
2019.05.13	00:00:00	109.756	109.837	109.598	109.716	11064	0	0
2019.05.13	04:00:00	109.717	109.807	109.699	109.777	6333	0	0
2019.05.13	08:00:00	109.776	109.783	109.592	109.657	10440	0	0
2019.05.13	12:00:00	109.657	109.721	109.090	109.137	14314	0	0
2019.05.13	16:00:00	109.137	109.228	109.019	109.170	22614	0	0
2019.05.13	20:00:00	109.119	109.390	109.097	109.305	16862	0	0
2019.05.14	00:00:00	109.287	109.430	109.146	109.419	11770	0	0
2019.05.14	04:00:00	109.419	109.706	109.387	109.659	13070	0	0
2019.05.14	08:00:00	109.659	109.773	109.536	109.668	10483	0	0
2019.05.14	12:00:00	109.669	109.763	109.444	109.554	9870	0	0
2019.05.14	16:00:00	109.554	109.713	109.496	109.658	13594	0	0
2019.05.14	20:00:00	109.658	109.712	109.578	109.606	6226	0	0
2019.05.15	00:00:00	109.612	109.687	109.523	109.589	11587	0	0
2019.05.15	04:00:00	109.590	109.690	109.527	109.648	10270	0	0
2019.05.15	08:00:00	109.652	109.703	109.403	109.408	10594	0	0
2019.05.15	12:00:00	109.408	109.476	109.177	109.277	13449	0	0
2019.05.15	16:00:00	109.277	109.692	109.155	109.436	21376	0	0
2019.05.15	20:00:00	109.437	109.598	109.425	109.586	6373	0	0
2019.05.16	00:00:00	109.584	109.592	109.383	109.458	10712	0	0
2019.05.16	04:00:00	109.459	109.535	109.335	109.464	12119	0	0
2019.05.16	08:00:00	109.464	109.594	109.351	109.553	11527	0	0
2019.05.16	12:00:00	109.553	109.800	109.528	109.746	10982	0	0
2019.05.16	16:00:00	109.746	109.968	109.698	109.853	12374	0	0
2019.05.16	20:00:00	109.853	109.878	109.798	109.844	7173	0	0
2019.05.17	00:00:00	109.843	109.973	109.815	109.961	9525	0	0
2019.05.17	04:00:00	109.961	110.034	109.676	109.717	12168	0	0
2019.05.17	08:00:00	109.717	109.747	109.550	109.616	14552	0	0
2019.05.17	12:00:00	109.616	109.726	109.494	109.616	14060	0	0
2019.05.17	16:00:00	109.617	110.006	109.576	109.949	19870	0	0
2019.05.17	20:00:00	109.949	110.193	109.928	110.031	14582	0	0
2019.05.20	00:00:00	110.103	110.265	110.015	110.225	8390	0	0
2019.05.20	04:00:00	110.225	110.318	110.175	110.217	12443	0	0
2019.05.20	08:00:00	110.217	110.226	109.998	110.015	11245	0	0
2019.05.20	12:00:00	110.015	110.082	109.810	109.921	13086	0	0
2019.05.20	16:00:00	109.921	110.063	109.814	109.970	17679	0	0
2019.05.20	20:00:00	109.970	110.062	109.944	110.060	8016	0	0
2019.05.21	00:00:00	110.056	110.163	110.010	110.157	10226	0	0
2019.05.21	04:00:00	110.157	110.263	110.130	110.176	8838	0	0
2019.05.21	08:00:00	110.176	110.235	110.065	110.114	10024	0	0
2019.05.21	12:00:00	110.114	110.565	110.067	110.545	12967	0	0
2019.05.21	16:00:00	110.545	110.662	110.486	110.656	15872	0	0
2019.05.21	20:00:00	110.656	110.673	110.445	110.485	5407	0	0
2019.05.22	00:00:00	110.491	110.592	110.467	110.497	10453	0	0
2019.05.22	04:00:00	110.497	110.626	110.387	110.454	9769	0	0
2019.05.22	08:00:00	110.454	110.502	110.362	110.420	10533	0	0
2019.05.22	12:00:00	110.420	110.485	110.287	110.375	9980	0	0
2019.05.22	16:00:00	110.375	110.435	110.247	110.250	12407	0	0
2019.05.22	20:00:00	110.250	110.356	110.241	110.355	6464	0	0
2019.05.23	00:00:00	110.346	110.351	110.173	110.212	8564	0	0
2019.05.23	04:00:00	110.212	110.365	110.128	110.332	8994	0	0
2019.05.23	08:00:00	110.332	110.344	110.102	110.140	15028	0	0
2019.05.23	12:00:00	110.140	110.172	109.953	109.991	13545	0	0
2019.05.23	16:00:00	109.991	110.090	109.508	109.515	21980	0	0
2019.05.23	20:00:00	109.515	109.617	109.459	109.600	11802	0	0
2019.05.24	00:00:00	109.595	109.718	109.479	109.693	11869	0	0
2019.05.24	04:00:00	109.693	109.745	109.509	109.581	10024	0	0
2019.05.24	08:00:00	109.580	109.629	109.456	109.539	12459	0	0
2019.05.24	12:00:00	109.539	109.728	109.497	109.518	11384	0	0
2019.05.24	16:00:00	109.518	109.650	109.274	109.375	15352	0	0
2019.05.24	20:00:00	109.375	109.387	109.287	109.293	4495	0	0
2019.05.27	00:00:00	109.257	109.513	109.257	109.481	6840	0	0
2019.05.27	04:00:00	109.481	109.500	109.405	109.483	9030	0	0
2019.05.27	08:00:00	109.483	109.585	109.461	109.491	11144	0	0
2019.05.27	12:00:00	109.491	109.511	109.444	109.502	6021	0	0
2019.05.27	16:00:00	109.502	109.564	109.470	109.532	4914	0	0
2019.05.27	20:00:00	109.533	109.551	109.507	109.524	2673	0	0
2019.05.28	00:00:00	109.504	109.630	109.465	109.583	8968	0	0
2019.05.28	04:00:00	109.583	109.596	109.431	109.551	7721	0	0
2019.05.28	08:00:00	109.551	109.565	109.211	109.227	14435	0	0
2019.05.28	12:00:00	109.227	109.538	109.227	109.446	13671	0	0
2019.05.28	16:00:00	109.444	109.610	109.360	109.543	17820	0	0
2019.05.28	20:00:00	109.543	109.564	109.328	109.371	9438	0	0
2019.05.29	00:00:00	109.372	109.390	109.149	109.275	10980	0	0
2019.05.29	04:00:00	109.275	109.437	109.237	109.240	11109	0	0
2019.05.29	08:00:00	109.240	109.306	109.154	109.255	15872	0	0
2019.05.29	12:00:00	109.255	109.417	109.192	109.349	12233	0	0
2019.05.29	16:00:00	109.349	109.468	109.191	109.370	19728	0	0
2019.05.29	20:00:00	109.370	109.699	109.356	109.589	12190	0	0
2019.05.30	00:00:00	109.591	109.640	109.477	109.501	12042	0	0
2019.05.30	04:00:00	109.501	109.715	109.487	109.684	10496	0	0
2019.05.30	08:00:00	109.684	109.827	109.652	109.707	11529	0	0
2019.05.30	12:00:00	109.707	109.746	109.656	109.672	10759	0	0
2019.05.30	16:00:00	109.672	109.926	109.631	109.694	14876	0	0
2019.05.30	20:00:00	109.694	109.701	109.474	109.626	9828	0	0
2019.05.31	00:00:00	109.619	109.621	109.224	109.272	13464	0	0
2019.05.31	04:00:00	109.272	109.399	108.985	109.015	17431	0	0
2019.05.31	08:00:00	109.015	109.027	108.756	108.785	16875	0	0
2019.05.31	12:00:00	108.786	108.907	108.711	108.799	16499	0	0
2019.05.31	16:00:00	108.799	108.865	108.508	108.522	21862	0	0
2019.05.31	20:00:00	108.521	108.580	108.279	108.291	14244	0	0
2019.06.03	00:00:00	108.277	108.343	108.172	108.293	10438	0	0
2019.06.03	04:00:00	108.293	108.303	108.070	108.071	12614	0	0
2019.06.03	08:00:00	108.071	108.382	108.071	108.273	18187	0	0
2019.06.03	12:00:00	108.274	108.396	108.239	108.344	11613	0	0
2019.06.03	16:00:00	108.343	108.447	108.197	108.273	19146	0	0
2019.06.03	20:00:00	108.273	108.326	107.884	108.066	18924	0	0
2019.06.04	00:00:00	108.067	108.088	107.898	107.918	14019	0	0
2019.06.04	04:00:00	107.918	108.042	107.857	107.968	11894	0	0
2019.06.04	08:00:00	107.972	108.166	107.845	108.137	14423	0	0
2019.06.04	12:00:00	108.137	108.276	107.915	108.202	15117	0	0
2019.06.04	16:00:00	108.202	108.359	107.982	108.229	19436	0	0
2019.06.04	20:00:00	108.229	108.248	108.005	108.147	9110	0	0
2019.06.05	00:00:00	108.141	108.271	108.113	108.140	9541	0	0
2019.06.05	04:00:00	108.140	108.174	108.030	108.092	8492	0	0
2019.06.05	08:00:00	108.093	108.299	107.971	108.249	11644	0	0
2019.06.05	12:00:00	108.248	108.384	107.814	107.959	19811	0	0
2019.06.05	16:00:00	107.958	108.349	107.915	108.322	26196	0	0
2019.06.05	20:00:00	108.322	108.486	108.302	108.455	9941	0	0
2019.06.06	00:00:00	108.459	108.464	108.183	108.345	14980	0	0
2019.06.06	04:00:00	108.345	108.360	108.199	108.201	7632	0	0
2019.06.06	08:00:00	108.201	108.268	108.070	108.167	12992	0	0
2019.06.06	12:00:00	108.165	108.242	108.027	108.094	15985	0	0
2019.06.06	16:00:00	108.093	108.324	108.046	108.197	18589	0	0
2019.06.06	20:00:00	108.197	108.563	108.182	108.385	12699	0	0
2019.06.07	00:00:00	108.393	108.535	108.320	108.450	12151	0	0
2019.06.07	04:00:00	108.450	108.516	108.389	108.470	9176	0	0
2019.06.07	08:00:00	108.470	108.510	108.399	108.505	10117	0	0
2019.06.07	12:00:00	108.503	108.617	107.881	107.952	13406	0	0
2019.06.07	16:00:00	107.951	108.207	107.919	108.124	20847	0	0
2019.06.07	20:00:00	108.124	108.257	108.078	108.196	10880	0	0
2019.06.10	00:00:00	108.485	108.553	108.367	108.452	8590	0	0
2019.06.10	04:00:00	108.452	108.667	108.452	108.662	10479	0	0
2019.06.10	08:00:00	108.662	108.716	108.585	108.623	9604	0	0
2019.06.10	12:00:00	108.623	108.673	108.451	108.467	9473	0	0
2019.06.10	16:00:00	108.467	108.624	108.456	108.550	11203	0	0
2019.06.10	20:00:00	108.550	108.583	108.312	108.452	10302	0	0
2019.06.11	00:00:00	108.429	108.501	108.350	108.488	10354	0	0
2019.06.11	04:00:00	108.489	108.644	108.477	108.595	8254	0	0
2019.06.11	08:00:00	108.595	108.700	108.541	108.670	9136	0	0
2019.06.11	12:00:00	108.669	108.800	108.626	108.687	11554	0	0
2019.06.11	16:00:00	108.687	108.738	108.452	108.458	15307	0	0
2019.06.11	20:00:00	108.457	108.556	108.437	108.517	7775	0	0
2019.06.12	00:00:00	108.515	108.565	108.448	108.525	17461	0	0
2019.06.12	04:00:00	108.525	108.528	108.442	108.493	8878	0	0
2019.06.12	08:00:00	108.493	108.495	108.221	108.241	11843	0	0
2019.06.12	12:00:00	108.241	108.449	108.217	108.385	13245	0	0
2019.06.12	16:00:00	108.385	108.548	108.355	108.497	15913	0	0
2019.06.12	20:00:00	108.497	108.538	108.424	108.506	8713	0	0
2019.06.13	00:00:00	108.505	108.538	108.444	108.491	11030	0	0
2019.06.13	04:00:00	108.491	108.512	108.165	108.376	14444	0	0
2019.06.13	08:00:00	108.377	108.401	108.236	108.392	14842	0	0
2019.06.13	12:00:00	108.391	108.511	108.381	108.471	10447	0	0
2019.06.13	16:00:00	108.471	108.536	108.383	108.447	12948	0	0
2019.06.13	20:00:00	108.447	108.447	108.250	108.390	8347	0	0
2019.06.14	00:00:00	108.298	108.397	108.269	108.331	9487	0	0
2019.06.14	04:00:00	108.331	108.375	108.268	108.339	8471	0	0
2019.06.14	08:00:00	108.350	108.355	108.159	108.243	13474	0	0
2019.06.14	12:00:00	108.243	108.478	108.174	108.471	16947	0	0
2019.06.14	16:00:00	108.471	108.574	108.307	108.548	17407	0	0
2019.06.14	20:00:00	108.547	108.587	108.502	108.542	6073	0	0
2019.06.17	00:00:00	108.497	108.666	108.470	108.635	6369	0	0
2019.06.17	04:00:00	108.635	108.705	108.573	108.607	9144	0	0
2019.06.17	08:00:00	108.607	108.657	108.548	108.578	10112	0	0
2019.06.17	12:00:00	108.577	108.725	108.526	108.556	11345	0	0
2019.06.17	16:00:00	108.556	108.687	108.524	108.572	9127	0	0
2019.06.17	20:00:00	108.571	108.648	108.518	108.530	4375	0	0
2019.06.18	00:00:00	108.530	108.583	108.493	108.540	8477	0	0
2019.06.18	04:00:00	108.540	108.565	108.259	108.336	11710	0	0
2019.06.18	08:00:00	108.335	108.350	108.197	108.295	16568	0	0
2019.06.18	12:00:00	108.295	108.346	108.197	108.244	15625	0	0
2019.06.18	16:00:00	108.245	108.677	108.061	108.455	21951	0	0
2019.06.18	20:00:00	108.455	108.505	108.406	108.441	5852	0	0
2019.06.19	00:00:00	108.452	108.618	108.439	108.545	8784	0	0
2019.06.19	04:00:00	108.544	108.614	108.333	108.357	9543	0	0
2019.06.19	08:00:00	108.358	108.456	108.236	108.436	11715	0	0
2019.06.19	12:00:00	108.436	108.494	108.378	108.469	9411	0	0
2019.06.19	16:00:00	108.469	108.486	108.338	108.357	9660	0	0
2019.06.19	20:00:00	108.357	108.383	107.901	108.101	23327	0	0
2019.06.20	00:00:00	108.102	108.143	107.607	107.641	13447	0	0
2019.06.20	04:00:00	107.642	107.792	107.551	107.647	17268	0	0
2019.06.20	08:00:00	107.649	107.881	107.466	107.791	22335	0	0
2019.06.20	12:00:00	107.790	107.842	107.540	107.679	16971	0	0
2019.06.20	16:00:00	107.679	107.755	107.225	107.351	19235	0	0
2019.06.20	20:00:00	107.351	107.413	107.214	107.306	11711	0	0
2019.06.21	00:00:00	107.293	107.371	107.235	107.350	7601	0	0
2019.06.21	04:00:00	107.348	107.364	107.048	107.101	14640	0	0
2019.06.21	08:00:00	107.101	107.535	107.062	107.427	20674	0	0
2019.06.21	12:00:00	107.427	107.578	107.409	107.465	14149	0	0
2019.06.21	16:00:00	107.465	107.735	107.392	107.487	19458	0	0
2019.06.21	20:00:00	107.487	107.508	107.298	107.334	9841	0	0
2019.06.24	00:00:00	107.298	107.415	107.267	107.360	8584	0	0
2019.06.24	04:00:00	107.360	107.450	107.316	107.432	12614	0	0
2019.06.24	08:00:00	107.432	107.484	107.347	107.370	13567	0	0
2019.06.24	12:00:00	107.369	107.445	107.249	107.430	11030	0	0
2019.06.24	16:00:00	107.430	107.537	107.268	107.337	12199	0	0
2019.06.24	20:00:00	107.337	107.382	107.252	107.293	6504	0	0
2019.06.25	00:00:00	107.291	107.410	107.263	107.306	7769	0	0
2019.06.25	04:00:00	107.307	107.317	106.779	106.823	17654	0	0
2019.06.25	08:00:00	106.822	107.149	106.812	107.067	17976	0	0
2019.06.25	12:00:00	107.067	107.132	106.917	107.071	13877	0	0
2019.06.25	16:00:00	107.071	107.282	106.833	107.235	16152	0	0
2019.06.25	20:00:00	107.235	107.403	107.058	107.160	16495	0	0
2019.06.26	00:00:00	107.173	107.388	107.099	107.353	10475	0	0
2019.06.26	04:00:00	107.352	107.503	107.321	107.480	11529	0	0
2019.06.26	08:00:00	107.480	107.496	107.362	107.443	12981	0	0
2019.06.26	12:00:00	107.443	107.755	107.442	107.654	20212	0	0
2019.06.26	16:00:00	107.654	107.703	107.596	107.665	13113	0	0
2019.06.26	20:00:00	107.665	107.850	107.651	107.780	8013	0	0
2019.06.27	00:00:00	107.779	107.788	107.649	107.674	6114	0	0
2019.06.27	04:00:00	107.674	108.133	107.664	108.062	12235	0	0
2019.06.27	08:00:00	108.062	108.162	107.914	107.942	14627	0	0
2019.06.27	12:00:00	107.942	107.964	107.773	107.879	17910	0	0
2019.06.27	16:00:00	107.878	107.930	107.672	107.742	12279	0	0
2019.06.27	20:00:00	107.742	107.860	107.705	107.770	5388	0	0
2019.06.28	00:00:00	107.777	107.826	107.637	107.678	11635	0	0
2019.06.28	04:00:00	107.678	107.752	107.562	107.641	12155	0	0
2019.06.28	08:00:00	107.641	107.767	107.599	107.653	15852	0	0
2019.06.28	12:00:00	107.653	107.816	107.624	107.764	12238	0	0
2019.06.28	16:00:00	107.764	107.887	107.636	107.882	13290	0	0
2019.06.28	20:00:00	107.882	107.934	107.760	107.922	6773	0	0
2019.07.01	00:00:00	108.178	108.511	108.161	108.242	12632	0	0
2019.07.01	04:00:00	108.242	108.308	108.102	108.241	11992	0	0
2019.07.01	08:00:00	108.241	108.532	108.229	108.247	15784	0	0
2019.07.01	12:00:00	108.247	108.365	108.218	108.352	12148	0	0
2019.07.01	16:00:00	108.352	108.492	108.238	108.478	12944	0	0
